url,zip_code,city,type_of_property,subtype_of_property,price,type_of_sale,number_of_rooms,living_area,fully_equipped_kitchen,furnished,open_fire,terrace,terrace_area,garden,garden_area,surface_of_the_land,number_of_facades,swimming_pool,state_of_the_building,region,region_Brussels,region_Flanders,region_Wallonia,property_type_Apartment,property_type_House,property_subtype_apartment,property_subtype_bungalow,property_subtype_chalet,property_subtype_cottage,property_subtype_duplex,property_subtype_ground-floor,property_subtype_loft,property_subtype_mansion,property_subtype_master-house,property_subtype_mixed-building,property_subtype_penthouse,property_subtype_residence,property_subtype_studio,property_subtype_triplex,property_subtype_villa,sale_type_for sale,sale_type_in public sale,price_sqm
https://immovlan.be/en/detail/apartment/for-sale/1030/schaarbeek/vbd30513,1030,Schaarbeek,Apartment,apartment,340000,for sale,4,140,3,0,0,1,6,0,0,500,2,0,0,Brussels,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2429
https://immovlan.be/en/detail/residence/for-sale/9300/aalst/rbu81907,9300,Aalst,House,residence,295000,for sale,4,151,1,0,0,0,0,1,34,488,4,0,1,Flanders,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1954
https://immovlan.be/en/detail/apartment/for-sale/1060/sint-gillis/vbd89068,1060,Sint-Gillis,Apartment,apartment,395000,for sale,2,133,1,0,0,1,2,0,0,500,2,0,1,Brussels,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2970
https://immovlan.be/en/detail/loft/for-sale/1090/jette/vbd93972,1090,Jette,Apartment,loft,349000,for sale,2,117,2,0,0,0,0,0,70,500,2,0,2,Brussels,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2983
https://immovlan.be/en/detail/apartment/for-sale/1210/sint-joost-ten-node/vbd67402,1210,Sint-Joost-ten-Node,Apartment,apartment,160000,for sale,1,40,1,0,0,0,0,0,70,500,2,0,0,Brussels,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4000
https://immovlan.be/en/detail/residence/for-sale/3001/heverlee/rbv43744,3001,Heverlee,House,residence,580000,for sale,3,186,1,0,0,1,24,1,204,306,3,0,1,Flanders,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,3118
https://immovlan.be/en/detail/residence/for-sale/1080/sint-jans-molenbeek/vbd86627,1080,Sint-Jans-Molenbeek,House,residence,290000,for sale,3,130,1,0,0,0,0,0,0,208,2,0,1,Brussels,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2231
https://immovlan.be/en/detail/ground-floor/for-sale/1200/sint-lambrechts-woluwe/rbv43390,1200,Sint-Lambrechts-Woluwe,Apartment,ground-floor,580000,for sale,3,135,3,0,0,1,50,1,80,500,2,0,0,Brussels,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,4296
https://immovlan.be/en/detail/residence/for-sale/1440/braine-le-chateau/vbd15527,1440,Braine-le-Château,House,residence,249000,for sale,3,120,1,0,0,1,60,1,450,740,3,0,0,Wallonia,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2075
https://immovlan.be/en/detail/apartment/for-sale/1070/anderlecht/vbd80135,1070,Anderlecht,Apartment,apartment,229000,for sale,1,84,1,0,0,0,0,0,0,500,2,0,1,Brussels,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2726
https://immovlan.be/en/detail/penthouse/for-sale/1200/sint-lambrechts-woluwe/vbd64719,1200,Sint-Lambrechts-Woluwe,Apartment,penthouse,1449000,for sale,3,250,2,0,0,1,35,0,0,500,2,0,4,Brussels,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,5796
https://immovlan.be/en/detail/duplex/for-sale/4420/saint-nicolas/vbd87949,4420,Saint-Nicolas,Apartment,duplex,190000,for sale,2,135,3,0,0,1,10,0,107,500,2,0,2,Wallonia,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1407
https://immovlan.be/en/detail/residence/for-sale/5340/gesves/rbv00178,5340,Gesves,House,residence,234500,for sale,3,60,1,0,0,0,27,0,490,639,4,0,1,Wallonia,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,3908
https://immovlan.be/en/detail/triplex/for-sale/1030/schaarbeek/vbd46925,1030,Schaarbeek,Apartment,triplex,235000,for sale,2,107,3,0,0,0,0,0,0,500,2,0,0,Brussels,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,2196
https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd63840,1050,Elsene,Apartment,apartment,790000,for sale,3,257,1,0,0,1,4,0,0,500,3,0,0,Brussels,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3074
https://immovlan.be/en/detail/apartment/for-sale/1150/sint-pieters-woluwe/vbd86007,1150,Sint-Pieters-Woluwe,Apartment,apartment,300000,for sale,2,76,1,0,0,1,11,0,0,500,4,0,1,Brussels,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3947
https://immovlan.be/en/detail/residence/for-sale/8930/menen/rwc40209,8930,Menen,House,residence,79900,for sale,2,80,1,0,0,0,0,0,0,61,2,0,1,Flanders,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,999
https://immovlan.be/en/detail/residence/for-sale/1170/watermaal-bosvoorde/vba45305,1170,Watermaal-Bosvoorde,House,residence,499000,for sale,3,154,1,0,0,0,0,1,50,175,2,0,0,Brussels,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,3240
https://immovlan.be/en/detail/apartment/for-sale/1200/sint-lambrechts-woluwe/vbd71092,1200,Sint-Lambrechts-Woluwe,Apartment,apartment,349500,for sale,1,73,2,0,0,1,6,0,0,500,2,0,4,Brussels,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4788
https://immovlan.be/en/detail/residence/for-sale/3970/leopoldsburg/rbu90216,3970,Leopoldsburg,House,residence,169000,for sale,4,195,1,0,0,0,0,1,204,525,4,0,0,Flanders,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,867
https://immovlan.be/en/detail/master-house/for-sale/1070/anderlecht/rbv08478,1070,Anderlecht,House,master-house,499000,for sale,4,241,3,0,1,1,20,1,35,100,2,0,2,Brussels,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2071
https://immovlan.be/en/detail/apartment/for-sale/1160/oudergem/vbd21669,1160,Oudergem,Apartment,apartment,299000,for sale,3,100,1,0,0,1,9,0,70,500,2,0,0,Brussels,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2990
https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd72266,1000,Brussels,Apartment,apartment,325000,for sale,1,91,1,0,0,0,0,0,0,500,3,0,1,Brussels,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3571
https://immovlan.be/en/detail/mixed-building/for-sale/6141/forchies-la-marche/vbd42087,6141,Forchies-la-Marche,House,mixed-building,220000,for sale,3,90,1,0,0,1,10,1,490,1550,3,0,0,Wallonia,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2444
https://immovlan.be/en/detail/apartment/for-sale/1785/merchtem/rbv38768,1785,Merchtem,Apartment,apartment,219000,for sale,1,62,3,0,0,1,15,1,85,500,2,0,1,Flanders,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3532
https://immovlan.be/en/detail/apartment/for-sale/1160/oudergem/vbd85306,1160,Oudergem,Apartment,apartment,795000,for sale,3,125,1,0,0,1,55,1,55,500,2,0,4,Brussels,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,6360
https://immovlan.be/en/detail/residence/for-sale/3803/duras/rbu81327,3803,Duras,House,residence,495000,for sale,4,299,1,0,0,0,0,1,204,1036,2,0,1,Flanders,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1656
https://immovlan.be/en/detail/apartment/for-sale/5020/temploux/vbd92667,5020,Temploux,Apartment,apartment,295000,for sale,2,97,1,0,0,1,14,1,122,500,4,0,4,Wallonia,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3041
https://immovlan.be/en/detail/residence/for-sale/3270/scherpenheuvel-zichem/rbv42238,3270,Scherpenheuvel-Zichem,House,residence,399000,for sale,3,166,1,0,0,1,24,0,0,118,3,0,1,Flanders,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2404
https://immovlan.be/en/detail/villa/for-sale/1981/hofstade/rbv42417,1981,Hofstade,House,villa,699000,for sale,4,295,2,0,0,1,18,1,567,726,4,0,1,Flanders,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2369
https://immovlan.be/en/detail/duplex/for-sale/1348/louvain-la-neuve/vbd86008,1348,Louvain-la-Neuve,Apartment,duplex,499000,for sale,2,109,2,0,0,1,5,0,0,500,2,0,2,Wallonia,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,4578
https://immovlan.be/en/detail/residence/for-sale/3450/geetbets/rbv43699,3450,Geetbets,House,residence,560000,for sale,3,154,1,0,0,1,24,1,204,500,3,0,1,Flanders,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,3636
https://immovlan.be/en/detail/residence/for-sale/1700/dilbeek/rbu91529,1700,Dilbeek,House,residence,412409,for sale,3,140,1,0,0,0,0,0,0,460,3,0,4,Flanders,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2946
https://immovlan.be/en/detail/triplex/for-sale/1080/sint-jans-molenbeek/vbd54430,1080,Sint-Jans-Molenbeek,Apartment,triplex,280000,for sale,3,120,2,0,0,0,0,0,0,500,2,0,1,Brussels,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,2333
https://immovlan.be/en/detail/apartment/for-sale/1080/sint-jans-molenbeek/vbd25672,1080,Sint-Jans-Molenbeek,Apartment,apartment,305000,for sale,1,67,2,0,0,1,14,0,0,500,2,1,4,Brussels,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4552
https://immovlan.be/en/detail/apartment/for-sale/1090/jette/vbd93974,1090,Jette,Apartment,apartment,159000,for sale,1,78,3,0,0,0,0,0,70,500,3,0,1,Brussels,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2038
https://immovlan.be/en/detail/residence/for-sale/3660/opglabbeek/rbu77090,3660,Opglabbeek,House,residence,525000,for sale,5,523,1,0,0,1,24,1,204,1898,4,0,1,Flanders,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1004
https://immovlan.be/en/detail/residence/for-sale/1370/jodoigne/vbd48321,1370,Jodoigne,House,residence,675000,for sale,6,390,1,0,0,1,25,1,631,868,2,0,1,Wallonia,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1731
https://immovlan.be/en/detail/loft/for-sale/2110/wijnegem/rbv37907,2110,Wijnegem,Apartment,loft,667000,for sale,3,272,1,0,0,1,13,0,0,500,2,0,2,Flanders,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2452
https://immovlan.be/en/detail/residence/for-sale/3920/lommel/rbv43049,3920,Lommel,House,residence,385000,for sale,4,218,1,0,0,1,24,1,204,20730,3,0,0,Flanders,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1766
https://immovlan.be/en/detail/penthouse/for-sale/1030/schaarbeek/vbd65438,1030,Schaarbeek,Apartment,penthouse,500000,for sale,4,168,1,0,0,1,100,0,0,500,2,0,1,Brussels,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2976
https://immovlan.be/en/detail/residence/for-sale/3680/opoeteren/rbv25774,3680,Opoeteren,House,residence,459000,for sale,3,180,1,0,0,0,0,0,0,515,3,0,1,Flanders,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2550
https://immovlan.be/en/detail/apartment/in-public-sale/1070/anderlecht/vbd86085,1070,Anderlecht,Apartment,apartment,180000,in public sale,2,95,1,0,0,0,0,1,70,500,2,0,1,Brussels,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1895
https://immovlan.be/en/detail/residence/for-sale/4020/liege/vbd90517,4020,Liege,House,residence,139000,for sale,6,146,1,0,0,0,0,0,0,65,2,0,0,Wallonia,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,952
https://immovlan.be/en/detail/apartment/for-sale/8500/kortrijk/rbu46233,8500,Kortrijk,Apartment,apartment,265000,for sale,2,93,1,0,0,0,0,0,0,500,2,0,1,Flanders,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2849
https://immovlan.be/en/detail/apartment/for-sale/3970/leopoldsburg/rbu90358,3970,Leopoldsburg,Apartment,apartment,219000,for sale,2,76,1,0,0,1,13,0,70,500,2,0,1,Flanders,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2882
https://immovlan.be/en/detail/apartment/for-sale/1070/anderlecht/vbd23174,1070,Anderlecht,Apartment,apartment,239000,for sale,3,90,3,0,0,1,4,0,0,500,2,0,0,Brussels,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2656
https://immovlan.be/en/detail/residence/for-sale/8690/alveringem/rbv35949,8690,Alveringem,House,residence,440000,for sale,3,189,1,0,0,1,24,1,204,483,3,0,1,Flanders,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2328
https://immovlan.be/en/detail/residence/for-sale/2840/rumst/rbv43559,2840,Rumst,House,residence,288000,for sale,2,130,1,0,0,1,24,0,0,110,2,0,1,Flanders,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2215
https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/rbu80397,1000,Brussels,Apartment,apartment,179000,for sale,1,63,1,0,0,0,0,0,0,500,2,0,0,Brussels,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2841
https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/rbv43377,1000,Brussels,Apartment,apartment,645000,for sale,3,193,3,0,0,0,0,0,0,500,2,0,0,Brussels,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3342
https://immovlan.be/en/detail/residence/for-sale/4420/tilleur/vbd93423,4420,Tilleur,House,residence,159000,for sale,2,120,1,0,0,1,27,0,0,115,2,0,0,Wallonia,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1325
